Animal,Age,Temperature,Symptom 1,Symptom 2,Symptom 3,Disease
buffalo,1,104.0,loss of appetite,depression,painless lumps,lumpy virus
buffalo,11,102.7,lameness,loss of appetite,depression,blackleg
buffalo,4,104.9,loss of appetite,painless lumps,depression,lumpy virus
buffalo,14,102.1,swelling in extremities,chills,fatigue,anthrax
buffalo,14,101.2,lameness,sores on gums,loss of appetite,foot and mouth
buffalo,10,102.7,swelling in muscle,loss of appetite,depression,blackleg
buffalo,7,101.1,loss of appetite,depression,crackling sound,blackleg
buffalo,14,103.4,blisters on tongue,loss of appetite,difficulty walking,foot and mouth
buffalo,6,103.7,chills,chest discomfort,fatigue,anthrax
buffalo,14,101.1,sores on tongue,loss of appetite,difficulty walking,foot and mouth
buffalo,14,102.7,painless lumps,depression,loss of appetite,pneumonia
buffalo,2,102.1,crackling sound,depression,loss of appetite,blackleg
buffalo,15,102.3,difficulty walking,loss of appetite,sores on gums,foot and mouth
buffalo,6,104.3,painless lumps,loss of appetite,depression,pneumonia
buffalo,1,102.3,swelling in abdomen,sweats,fatigue,anthrax
buffalo,6,103.3,loss of appetite,depression,painless lumps,lumpy virus
buffalo,13,104.5,lameness,loss of appetite,swelling in limb,blackleg
buffalo,2,101.9,chest discomfort,shortness of breath,fatigue,anthrax
buffalo,5,102.1,swelling in muscle,lameness,depression,blackleg
buffalo,6,101.3,loss of appetite,lameness,depression,blackleg
buffalo,7,104.3,depression,crackling sound,swelling in muscle,blackleg
buffalo,12,103.7,depression,painless lumps,loss of appetite,pneumonia
buffalo,12,102.2,chest discomfort,swelling in abdomen,chills,anthrax
buffalo,9,100.3,chills,chest discomfort,sweats,anthrax
buffalo,11,101.8,painless lumps,loss of appetite,depression,lumpy virus
buffalo,12,100.2,painless lumps,loss of appetite,depression,pneumonia
buffalo,5,102.3,loss of appetite,lameness,sores on tongue,foot and mouth
buffalo,4,102.4,loss of appetite,depression,lameness,blackleg
buffalo,11,103.4,painless lumps,depression,loss of appetite,lumpy virus
buffalo,10,102.3,swelling in muscle,difficulty walking,crackling sound,blackleg
buffalo,2,103.0,depression,loss of appetite,painless lumps,lumpy virus
buffalo,7,100.2,loss of appetite,lameness,sores on mouth,foot and mouth
buffalo,11,104.0,sweats,chills,swelling in extremities,anthrax
buffalo,3,102.8,blisters on gums,loss of appetite,lameness,foot and mouth
buffalo,10,104.6,loss of appetite,depression,painless lumps,pneumonia
buffalo,14,101.8,fatigue,swelling in abdomen,shortness of breath,anthrax
buffalo,2,103.5,blisters on hooves,difficulty walking,loss of appetite,foot and mouth
buffalo,3,102.3,shortness of breath,swelling in extremities,chest discomfort,anthrax
buffalo,11,102.8,difficulty walking,loss of appetite,sores on gums,foot and mouth
buffalo,14,103.4,loss of appetite,lameness,sores on hooves,foot and mouth
buffalo,5,102.1,sweats,shortness of breath,fatigue,anthrax
buffalo,7,101.3,loss of appetite,sores on tongue,lameness,foot and mouth
buffalo,10,104.0,painless lumps,depression,loss of appetite,lumpy virus
buffalo,13,101.0,loss of appetite,painless lumps,depression,pneumonia
buffalo,8,103.6,swelling in neck,fatigue,chest discomfort,anthrax
buffalo,5,101.6,depression,painless lumps,loss of appetite,pneumonia
buffalo,1,103.6,painless lumps,loss of appetite,depression,lumpy virus
buffalo,3,101.4,loss of appetite,sores on hooves,lameness,foot and mouth
buffalo,10,103.0,chills,chest discomfort,shortness of breath,anthrax
buffalo,10,100.6,painless lumps,loss of appetite,depression,lumpy virus
buffalo,15,100.0,loss of appetite,painless lumps,depression,lumpy virus
buffalo,9,101.9,depression,painless lumps,loss of appetite,pneumonia
buffalo,4,104.8,crackling sound,depression,loss of appetite,blackleg
buffalo,6,104.6,sweats,swelling in extremities,shortness of breath,anthrax
buffalo,15,103.4,sores on tongue,lameness,loss of appetite,foot and mouth
buffalo,7,102.8,loss of appetite,swelling in muscle,lameness,blackleg
buffalo,10,100.6,swelling in abdomen,chills,fatigue,anthrax
buffalo,11,100.9,depression,loss of appetite,painless lumps,lumpy virus
buffalo,8,102.4,painless lumps,loss of appetite,depression,pneumonia
buffalo,8,104.6,sores on hooves,lameness,loss of appetite,foot and mouth
buffalo,2,100.1,lameness,loss of appetite,blisters on mouth,foot and mouth
buffalo,3,103.5,swelling in limb,loss of appetite,depression,blackleg
buffalo,4,102.9,depression,painless lumps,loss of appetite,pneumonia
buffalo,2,101.4,painless lumps,loss of appetite,depression,pneumonia
buffalo,12,101.6,sweats,shortness of breath,swelling in abdomen,anthrax
buffalo,6,102.2,fatigue,chills,sweats,anthrax
buffalo,9,102.4,sores on mouth,loss of appetite,difficulty walking,foot and mouth
buffalo,10,100.1,loss of appetite,painless lumps,depression,lumpy virus
buffalo,13,102.9,crackling sound,depression,difficulty walking,blackleg
buffalo,1,101.5,swelling in extremities,sweats,fatigue,anthrax
buffalo,1,104.0,chills,sweats,chest discomfort,anthrax
buffalo,11,101.8,chest discomfort,swelling in neck,sweats,anthrax
buffalo,11,101.8,crackling sound,lameness,depression,blackleg
buffalo,8,101.8,difficulty walking,sores on tongue,loss of appetite,foot and mouth
buffalo,15,101.0,difficulty walking,crackling sound,loss of appetite,blackleg
buffalo,4,100.7,depression,painless lumps,loss of appetite,pneumonia
buffalo,7,104.0,loss of appetite,painless lumps,depression,pneumonia
buffalo,6,104.7,depression,painless lumps,loss of appetite,lumpy virus
buffalo,4,102.2,depression,painless lumps,loss of appetite,pneumonia
buffalo,8,103.3,loss of appetite,painless lumps,depression,pneumonia
buffalo,14,102.3,sweats,fatigue,chest discomfort,anthrax
buffalo,9,103.2,painless lumps,depression,loss of appetite,pneumonia
buffalo,15,101.5,painless lumps,depression,loss of appetite,lumpy virus
buffalo,12,102.9,painless lumps,loss of appetite,depression,pneumonia
buffalo,14,102.8,depression,painless lumps,loss of appetite,lumpy virus
buffalo,5,104.0,depression,loss of appetite,crackling sound,blackleg
buffalo,2,104.0,loss of appetite,blisters on mouth,difficulty walking,foot and mouth
buffalo,4,101.6,loss of appetite,crackling sound,depression,blackleg
buffalo,4,102.1,loss of appetite,painless lumps,depression,lumpy virus
buffalo,15,100.7,depression,loss of appetite,painless lumps,lumpy virus
buffalo,15,102.2,depression,loss of appetite,painless lumps,pneumonia
buffalo,9,102.3,loss of appetite,sores on tongue,lameness,foot and mouth
buffalo,14,100.4,painless lumps,loss of appetite,depression,lumpy virus
buffalo,8,102.5,loss of appetite,difficulty walking,swelling in muscle,blackleg
buffalo,2,102.8,sweats,chest discomfort,fatigue,anthrax
buffalo,2,100.6,swelling in abdomen,chills,sweats,anthrax
buffalo,9,100.3,loss of appetite,sores on mouth,lameness,foot and mouth
buffalo,15,102.5,chills,swelling in neck,fatigue,anthrax
buffalo,12,103.6,blisters on tongue,loss of appetite,lameness,foot and mouth
buffalo,1,104.6,swelling in abdomen,shortness of breath,chest discomfort,anthrax
buffalo,10,101.4,crackling sound,swelling in muscle,lameness,blackleg
buffalo,9,103.3,depression,painless lumps,loss of appetite,pneumonia
buffalo,14,100.7,loss of appetite,difficulty walking,sores on mouth,foot and mouth
buffalo,1,103.7,difficulty walking,loss of appetite,blisters on hooves,foot and mouth
buffalo,15,102.5,loss of appetite,swelling in limb,depression,blackleg
buffalo,2,101.6,fatigue,chest discomfort,chills,anthrax
buffalo,9,101.9,loss of appetite,depression,painless lumps,pneumonia
buffalo,14,104.1,loss of appetite,depression,painless lumps,lumpy virus
buffalo,12,104.1,loss of appetite,crackling sound,depression,blackleg
buffalo,15,101.0,depression,loss of appetite,painless lumps,pneumonia
buffalo,3,101.7,painless lumps,depression,loss of appetite,pneumonia
buffalo,5,103.2,crackling sound,depression,swelling in limb,blackleg
buffalo,15,101.2,chills,chest discomfort,sweats,anthrax
buffalo,7,100.7,lameness,swelling in muscle,depression,blackleg
buffalo,13,104.5,painless lumps,depression,loss of appetite,lumpy virus
buffalo,11,103.6,loss of appetite,difficulty walking,sores on gums,foot and mouth
buffalo,12,102.8,swelling in muscle,lameness,crackling sound,blackleg
buffalo,2,102.1,loss of appetite,lameness,sores on gums,foot and mouth
buffalo,5,100.4,depression,crackling sound,swelling in limb,blackleg
buffalo,2,101.6,chest discomfort,shortness of breath,fatigue,anthrax
buffalo,15,103.7,painless lumps,depression,loss of appetite,pneumonia
buffalo,4,101.9,crackling sound,difficulty walking,depression,blackleg
buffalo,4,101.9,loss of appetite,crackling sound,swelling in limb,blackleg
buffalo,11,102.9,depression,loss of appetite,painless lumps,lumpy virus
buffalo,12,103.0,chest discomfort,swelling in abdomen,chills,anthrax
buffalo,10,100.5,blisters on tongue,loss of appetite,difficulty walking,foot and mouth
buffalo,1,104.2,chest discomfort,swelling in abdomen,chills,anthrax
buffalo,1,103.3,swelling in limb,depression,crackling sound,blackleg
buffalo,13,101.5,painless lumps,depression,loss of appetite,pneumonia
buffalo,13,102.1,loss of appetite,depression,painless lumps,pneumonia
buffalo,11,102.0,sores on gums,loss of appetite,lameness,foot and mouth
buffalo,13,103.8,painless lumps,loss of appetite,depression,lumpy virus
buffalo,11,100.8,depression,painless lumps,loss of appetite,pneumonia
buffalo,11,102.7,depression,loss of appetite,painless lumps,pneumonia
buffalo,15,104.4,swelling in limb,depression,loss of appetite,blackleg
buffalo,5,101.5,painless lumps,loss of appetite,depression,pneumonia
buffalo,3,101.1,fatigue,chest discomfort,shortness of breath,anthrax
buffalo,2,103.1,swelling in muscle,difficulty walking,loss of appetite,blackleg
buffalo,13,104.5,blisters on tongue,loss of appetite,lameness,foot and mouth
buffalo,1,103.9,blisters on gums,loss of appetite,lameness,foot and mouth
buffalo,5,103.3,loss of appetite,depression,painless lumps,pneumonia
buffalo,11,101.6,fatigue,shortness of breath,swelling in neck,anthrax
buffalo,7,100.6,loss of appetite,painless lumps,depression,lumpy virus
buffalo,15,101.2,loss of appetite,difficulty walking,blisters on tongue,foot and mouth
buffalo,10,101.5,loss of appetite,depression,painless lumps,pneumonia
buffalo,7,101.4,loss of appetite,crackling sound,lameness,blackleg
buffalo,11,103.6,lameness,blisters on gums,loss of appetite,foot and mouth
buffalo,13,101.7,crackling sound,loss of appetite,depression,blackleg
buffalo,14,103.7,painless lumps,depression,loss of appetite,pneumonia
buffalo,2,103.0,crackling sound,loss of appetite,lameness,blackleg
buffalo,8,100.1,loss of appetite,depression,painless lumps,lumpy virus
buffalo,1,101.5,loss of appetite,painless lumps,depression,pneumonia
buffalo,11,103.8,painless lumps,loss of appetite,depression,lumpy virus
buffalo,12,104.7,chest discomfort,swelling in extremities,fatigue,anthrax
buffalo,1,104.8,painless lumps,loss of appetite,depression,lumpy virus
buffalo,2,104.1,swelling in limb,loss of appetite,crackling sound,blackleg
buffalo,9,102.6,loss of appetite,lameness,blisters on mouth,foot and mouth
buffalo,12,101.5,sweats,chest discomfort,shortness of breath,anthrax
buffalo,12,100.1,loss of appetite,lameness,sores on tongue,foot and mouth
buffalo,7,104.3,depression,crackling sound,loss of appetite,blackleg
buffalo,2,104.8,chest discomfort,fatigue,sweats,anthrax
buffalo,5,103.1,sores on hooves,loss of appetite,lameness,foot and mouth
buffalo,9,102.7,lameness,swelling in muscle,depression,blackleg
buffalo,14,102.3,crackling sound,difficulty walking,swelling in muscle,blackleg
buffalo,1,103.3,chest discomfort,fatigue,shortness of breath,anthrax
buffalo,2,102.3,loss of appetite,painless lumps,depression,pneumonia
buffalo,4,100.0,painless lumps,loss of appetite,depression,pneumonia
buffalo,13,102.0,lameness,loss of appetite,sores on hooves,foot and mouth
buffalo,12,102.3,depression,loss of appetite,painless lumps,lumpy virus
buffalo,14,101.6,sweats,chills,fatigue,anthrax
buffalo,2,101.9,loss of appetite,painless lumps,depression,lumpy virus
buffalo,14,100.8,sores on mouth,lameness,loss of appetite,foot and mouth
buffalo,4,100.6,loss of appetite,lameness,blisters on mouth,foot and mouth
buffalo,3,104.7,depression,painless lumps,loss of appetite,pneumonia
buffalo,14,101.2,painless lumps,depression,loss of appetite,lumpy virus
buffalo,13,103.6,loss of appetite,painless lumps,depression,lumpy virus
buffalo,11,100.8,sores on mouth,loss of appetite,lameness,foot and mouth
buffalo,1,103.2,depression,painless lumps,loss of appetite,pneumonia
buffalo,2,100.7,depression,painless lumps,loss of appetite,lumpy virus
buffalo,8,102.1,depression,loss of appetite,painless lumps,pneumonia
buffalo,15,101.7,loss of appetite,depression,painless lumps,lumpy virus
buffalo,1,104.6,loss of appetite,difficulty walking,sores on mouth,foot and mouth
buffalo,10,101.0,loss of appetite,blisters on mouth,lameness,foot and mouth
buffalo,1,102.9,blisters on mouth,lameness,loss of appetite,foot and mouth
buffalo,5,104.9,sores on mouth,loss of appetite,lameness,foot and mouth
buffalo,10,100.9,fatigue,swelling in extremities,chest discomfort,anthrax
buffalo,13,104.5,loss of appetite,depression,painless lumps,pneumonia
buffalo,4,101.1,swelling in neck,chest discomfort,chills,anthrax
buffalo,8,100.1,crackling sound,loss of appetite,swelling in limb,blackleg
buffalo,4,101.2,loss of appetite,depression,painless lumps,pneumonia
buffalo,11,103.3,loss of appetite,sores on mouth,lameness,foot and mouth
buffalo,9,100.3,difficulty walking,sores on gums,loss of appetite,foot and mouth
buffalo,13,100.4,painless lumps,loss of appetite,depression,pneumonia
buffalo,2,101.4,fatigue,swelling in neck,sweats,anthrax
buffalo,7,103.0,fatigue,chills,shortness of breath,anthrax
buffalo,12,101.8,loss of appetite,blisters on gums,difficulty walking,foot and mouth
buffalo,12,101.6,loss of appetite,depression,painless lumps,pneumonia
buffalo,11,102.7,lameness,loss of appetite,sores on mouth,foot and mouth
buffalo,8,102.4,crackling sound,swelling in limb,loss of appetite,blackleg
buffalo,5,100.9,loss of appetite,swelling in limb,lameness,blackleg
buffalo,9,102.9,chills,swelling in neck,fatigue,anthrax
buffalo,11,102.3,chest discomfort,shortness of breath,swelling in abdomen,anthrax
buffalo,5,102.9,sweats,chills,chest discomfort,anthrax
buffalo,2,102.4,blisters on tongue,loss of appetite,lameness,foot and mouth
buffalo,4,103.8,loss of appetite,depression,painless lumps,lumpy virus
buffalo,2,100.2,loss of appetite,depression,painless lumps,lumpy virus
buffalo,4,104.5,painless lumps,depression,loss of appetite,lumpy virus
buffalo,14,104.4,painless lumps,loss of appetite,depression,lumpy virus
buffalo,2,104.9,loss of appetite,painless lumps,depression,pneumonia
buffalo,13,102.7,swelling in extremities,fatigue,chills,anthrax
buffalo,10,104.0,chest discomfort,chills,swelling in extremities,anthrax
buffalo,3,101.0,swelling in muscle,difficulty walking,loss of appetite,blackleg
buffalo,10,104.6,chest discomfort,sweats,swelling in abdomen,anthrax
buffalo,7,104.7,painless lumps,depression,loss of appetite,pneumonia
buffalo,9,100.1,lameness,crackling sound,depression,blackleg
buffalo,2,102.0,chest discomfort,fatigue,sweats,anthrax
buffalo,9,100.7,swelling in neck,shortness of breath,sweats,anthrax
buffalo,15,103.0,sores on gums,loss of appetite,lameness,foot and mouth
buffalo,15,104.2,depression,loss of appetite,painless lumps,pneumonia
buffalo,13,102.8,chest discomfort,chills,sweats,anthrax
buffalo,9,104.1,sweats,swelling in abdomen,chills,anthrax
