Animal,Age,Temperature,Symptom 1,Symptom 2,Symptom 3,Disease
goat,7,103.9,depression,loss of appetite,painless lumps,lumpy virus
goat,10,100.5,painless lumps,depression,loss of appetite,lumpy virus
goat,8,104.6,loss of appetite,sores on hooves,difficulty walking,foot and mouth
goat,4,102.3,sores on gums,difficulty walking,loss of appetite,foot and mouth
goat,9,101.8,loss of appetite,swelling in muscle,lameness,blackleg
goat,5,103.6,loss of appetite,blisters on tongue,difficulty walking,foot and mouth
goat,3,104.3,painless lumps,depression,loss of appetite,lumpy virus
goat,10,100.5,loss of appetite,painless lumps,depression,lumpy virus
goat,9,102.3,depression,painless lumps,loss of appetite,pneumonia
goat,6,100.4,lameness,depression,swelling in limb,blackleg
goat,2,100.5,chest discomfort,fatigue,chills,anthrax
goat,7,102.3,loss of appetite,depression,painless lumps,lumpy virus
goat,2,103.7,loss of appetite,painless lumps,depression,lumpy virus
goat,5,100.2,difficulty walking,crackling sound,swelling in limb,blackleg
goat,4,104.1,loss of appetite,lameness,blisters on gums,foot and mouth
goat,2,101.2,blisters on gums,loss of appetite,lameness,foot and mouth
goat,7,102.3,loss of appetite,painless lumps,depression,lumpy virus
goat,8,104.8,shortness of breath,swelling in neck,fatigue,anthrax
goat,3,102.0,fatigue,swelling in neck,chills,anthrax
goat,1,103.3,loss of appetite,difficulty walking,crackling sound,blackleg
goat,7,102.4,swelling in neck,shortness of breath,fatigue,anthrax
goat,9,104.1,chest discomfort,shortness of breath,fatigue,anthrax
goat,8,104.4,swelling in limb,depression,crackling sound,blackleg
goat,8,101.7,depression,loss of appetite,painless lumps,pneumonia
goat,1,100.4,loss of appetite,sores on mouth,lameness,foot and mouth
goat,8,100.2,chest discomfort,shortness of breath,chills,anthrax
goat,8,103.5,loss of appetite,lameness,blisters on gums,foot and mouth
goat,8,100.6,chest discomfort,swelling in abdomen,sweats,anthrax
goat,3,100.7,blisters on mouth,lameness,loss of appetite,foot and mouth
goat,4,100.6,swelling in neck,fatigue,sweats,anthrax
goat,3,102.6,chills,swelling in extremities,sweats,anthrax
goat,4,100.1,sweats,fatigue,shortness of breath,anthrax
goat,8,103.6,loss of appetite,swelling in muscle,lameness,blackleg
goat,7,100.6,difficulty walking,blisters on gums,loss of appetite,foot and mouth
goat,10,100.7,loss of appetite,sores on tongue,lameness,foot and mouth
goat,2,100.3,swelling in abdomen,fatigue,chills,anthrax
goat,3,102.3,lameness,loss of appetite,sores on gums,foot and mouth
goat,1,103.4,depression,painless lumps,loss of appetite,pneumonia
goat,8,103.3,swelling in neck,sweats,chills,anthrax
goat,9,100.3,painless lumps,loss of appetite,depression,lumpy virus
goat,5,100.4,loss of appetite,crackling sound,difficulty walking,blackleg
goat,5,103.9,depression,swelling in limb,crackling sound,blackleg
goat,2,101.8,shortness of breath,chest discomfort,fatigue,anthrax
goat,9,100.1,chills,chest discomfort,swelling in abdomen,anthrax
goat,10,104.7,lameness,blisters on mouth,loss of appetite,foot and mouth
goat,10,102.3,chest discomfort,swelling in extremities,shortness of breath,anthrax
goat,3,102.3,loss of appetite,blisters on hooves,lameness,foot and mouth
goat,2,102.9,loss of appetite,painless lumps,depression,pneumonia
goat,4,102.7,loss of appetite,sores on hooves,difficulty walking,foot and mouth
goat,9,102.9,swelling in extremities,sweats,shortness of breath,anthrax
goat,7,101.0,painless lumps,loss of appetite,depression,pneumonia
goat,2,101.2,lameness,loss of appetite,sores on tongue,foot and mouth
goat,3,104.0,loss of appetite,depression,painless lumps,pneumonia
goat,5,104.6,blisters on mouth,difficulty walking,loss of appetite,foot and mouth
goat,4,104.6,loss of appetite,painless lumps,depression,pneumonia
goat,5,101.2,chills,swelling in neck,shortness of breath,anthrax
goat,10,104.9,swelling in neck,chest discomfort,chills,anthrax
goat,8,102.7,loss of appetite,painless lumps,depression,pneumonia
goat,9,101.6,painless lumps,depression,loss of appetite,lumpy virus
goat,9,101.9,shortness of breath,chills,fatigue,anthrax
goat,10,103.1,difficulty walking,loss of appetite,depression,blackleg
goat,7,102.1,shortness of breath,sweats,chills,anthrax
goat,9,100.9,swelling in limb,crackling sound,loss of appetite,blackleg
goat,7,100.2,chills,chest discomfort,shortness of breath,anthrax
goat,3,101.0,loss of appetite,depression,painless lumps,lumpy virus
goat,4,100.3,swelling in limb,crackling sound,loss of appetite,blackleg
goat,2,102.0,painless lumps,loss of appetite,depression,pneumonia
goat,1,100.1,crackling sound,difficulty walking,swelling in muscle,blackleg
goat,8,102.4,swelling in limb,lameness,crackling sound,blackleg
goat,5,101.6,loss of appetite,depression,difficulty walking,blackleg
goat,7,103.3,swelling in limb,depression,lameness,blackleg
goat,4,101.1,chills,sweats,swelling in abdomen,anthrax
goat,5,102.3,blisters on mouth,loss of appetite,difficulty walking,foot and mouth
goat,9,101.6,blisters on gums,loss of appetite,difficulty walking,foot and mouth
goat,2,101.1,crackling sound,lameness,loss of appetite,blackleg
goat,8,100.3,loss of appetite,crackling sound,swelling in limb,blackleg
goat,2,104.1,loss of appetite,depression,painless lumps,lumpy virus
goat,7,101.1,sweats,swelling in abdomen,fatigue,anthrax
goat,10,101.5,painless lumps,depression,loss of appetite,pneumonia
goat,3,103.9,depression,crackling sound,loss of appetite,blackleg
goat,6,104.5,depression,crackling sound,loss of appetite,blackleg
goat,2,102.7,sores on gums,loss of appetite,difficulty walking,foot and mouth
goat,9,101.2,loss of appetite,blisters on hooves,difficulty walking,foot and mouth
goat,9,102.1,depression,painless lumps,loss of appetite,pneumonia
goat,5,104.3,painless lumps,depression,loss of appetite,pneumonia
goat,7,105.0,depression,painless lumps,loss of appetite,lumpy virus
goat,10,104.4,swelling in muscle,lameness,depression,blackleg
goat,6,100.3,loss of appetite,painless lumps,depression,pneumonia
goat,1,104.4,lameness,blisters on gums,loss of appetite,foot and mouth
goat,3,104.6,crackling sound,swelling in muscle,loss of appetite,blackleg
goat,3,103.2,loss of appetite,sores on mouth,difficulty walking,foot and mouth
goat,5,100.1,loss of appetite,painless lumps,depression,pneumonia
goat,1,102.9,sweats,chills,chest discomfort,anthrax
goat,3,101.9,chest discomfort,shortness of breath,chills,anthrax
goat,7,100.4,difficulty walking,loss of appetite,blisters on hooves,foot and mouth
goat,4,104.0,fatigue,chills,swelling in neck,anthrax
goat,5,103.0,difficulty walking,loss of appetite,sores on gums,foot and mouth
goat,2,102.0,loss of appetite,depression,painless lumps,lumpy virus
goat,3,101.9,crackling sound,lameness,loss of appetite,blackleg
goat,1,103.9,painless lumps,depression,loss of appetite,pneumonia
goat,10,100.4,difficulty walking,loss of appetite,blisters on mouth,foot and mouth
goat,3,103.3,chills,shortness of breath,chest discomfort,anthrax
goat,8,100.6,chest discomfort,sweats,swelling in abdomen,anthrax
goat,3,100.8,loss of appetite,depression,swelling in limb,blackleg
goat,5,101.9,painless lumps,loss of appetite,depression,lumpy virus
goat,9,103.0,depression,painless lumps,loss of appetite,pneumonia
goat,2,103.3,painless lumps,depression,loss of appetite,lumpy virus
goat,10,102.5,sores on hooves,difficulty walking,loss of appetite,foot and mouth
goat,1,102.3,crackling sound,depression,lameness,blackleg
goat,6,104.8,painless lumps,depression,loss of appetite,pneumonia
goat,4,104.4,painless lumps,loss of appetite,depression,pneumonia
goat,8,100.5,fatigue,shortness of breath,sweats,anthrax
goat,6,102.0,depression,loss of appetite,painless lumps,pneumonia
goat,4,104.2,sores on hooves,loss of appetite,lameness,foot and mouth
goat,1,101.4,loss of appetite,painless lumps,depression,lumpy virus
goat,9,104.8,sores on gums,difficulty walking,loss of appetite,foot and mouth
goat,8,102.7,shortness of breath,swelling in neck,chills,anthrax
goat,8,100.8,sweats,chest discomfort,shortness of breath,anthrax
goat,10,101.4,loss of appetite,painless lumps,depression,lumpy virus
goat,9,103.8,chills,chest discomfort,swelling in neck,anthrax
goat,10,100.4,difficulty walking,loss of appetite,blisters on hooves,foot and mouth
goat,8,102.4,fatigue,chills,sweats,anthrax
goat,6,102.4,crackling sound,depression,lameness,blackleg
goat,3,100.1,loss of appetite,crackling sound,lameness,blackleg
goat,3,104.9,difficulty walking,blisters on gums,loss of appetite,foot and mouth
goat,9,102.2,swelling in limb,depression,crackling sound,blackleg
goat,3,101.9,loss of appetite,difficulty walking,blisters on hooves,foot and mouth
goat,2,102.7,loss of appetite,sores on gums,lameness,foot and mouth
goat,2,103.2,loss of appetite,difficulty walking,blisters on gums,foot and mouth
goat,1,104.3,blisters on hooves,lameness,loss of appetite,foot and mouth
goat,8,100.0,depression,loss of appetite,painless lumps,pneumonia
goat,5,101.9,painless lumps,loss of appetite,depression,pneumonia
goat,1,100.4,sweats,shortness of breath,fatigue,anthrax
goat,7,100.7,fatigue,chills,sweats,anthrax
goat,2,101.9,shortness of breath,chills,swelling in abdomen,anthrax
goat,8,100.3,depression,loss of appetite,crackling sound,blackleg
goat,9,103.9,depression,loss of appetite,painless lumps,lumpy virus
goat,10,104.3,depression,painless lumps,loss of appetite,pneumonia
goat,1,100.4,loss of appetite,crackling sound,depression,blackleg
goat,2,100.4,swelling in muscle,difficulty walking,crackling sound,blackleg
goat,10,102.8,blisters on gums,loss of appetite,lameness,foot and mouth
goat,9,101.4,chills,fatigue,sweats,anthrax
goat,6,100.8,loss of appetite,blisters on mouth,lameness,foot and mouth
goat,8,100.2,difficulty walking,swelling in muscle,loss of appetite,blackleg
goat,4,104.2,chills,shortness of breath,fatigue,anthrax
goat,6,101.7,sweats,chest discomfort,fatigue,anthrax
goat,6,104.6,depression,crackling sound,swelling in limb,blackleg
goat,8,101.4,swelling in neck,chills,shortness of breath,anthrax
goat,1,104.8,blisters on mouth,lameness,loss of appetite,foot and mouth
goat,5,102.7,blisters on gums,lameness,loss of appetite,foot and mouth
goat,7,104.5,lameness,depression,crackling sound,blackleg
goat,3,102.2,swelling in muscle,depression,loss of appetite,blackleg
goat,1,103.7,painless lumps,loss of appetite,depression,lumpy virus
goat,10,102.7,sores on gums,difficulty walking,loss of appetite,foot and mouth
goat,4,102.5,shortness of breath,swelling in neck,fatigue,anthrax
goat,4,100.8,fatigue,sweats,chills,anthrax
goat,7,103.5,depression,loss of appetite,painless lumps,pneumonia
goat,5,100.4,sweats,fatigue,chest discomfort,anthrax
goat,4,103.6,loss of appetite,difficulty walking,sores on tongue,foot and mouth
goat,5,103.9,chest discomfort,sweats,chills,anthrax
goat,2,103.9,loss of appetite,lameness,sores on gums,foot and mouth
goat,10,103.2,painless lumps,loss of appetite,depression,lumpy virus
goat,6,100.9,depression,loss of appetite,painless lumps,pneumonia
goat,8,100.5,sores on tongue,loss of appetite,difficulty walking,foot and mouth
goat,10,100.1,sweats,shortness of breath,fatigue,anthrax
goat,10,102.0,painless lumps,loss of appetite,depression,lumpy virus
goat,10,101.3,fatigue,chills,swelling in abdomen,anthrax
goat,6,101.8,depression,crackling sound,swelling in limb,blackleg
goat,5,102.9,difficulty walking,loss of appetite,sores on gums,foot and mouth
goat,1,102.3,depression,painless lumps,loss of appetite,pneumonia
goat,2,102.0,chills,fatigue,sweats,anthrax
goat,8,100.8,difficulty walking,loss of appetite,sores on mouth,foot and mouth
goat,9,104.1,lameness,loss of appetite,crackling sound,blackleg
goat,2,102.8,crackling sound,lameness,loss of appetite,blackleg
goat,6,101.1,swelling in muscle,difficulty walking,loss of appetite,blackleg
goat,8,102.6,sores on gums,lameness,loss of appetite,foot and mouth
goat,2,101.0,swelling in limb,difficulty walking,loss of appetite,blackleg
goat,3,100.9,loss of appetite,depression,swelling in limb,blackleg
goat,5,103.3,shortness of breath,chest discomfort,sweats,anthrax
goat,4,103.5,loss of appetite,lameness,sores on mouth,foot and mouth
goat,1,104.5,loss of appetite,sores on tongue,lameness,foot and mouth
goat,7,100.6,loss of appetite,depression,painless lumps,pneumonia
goat,7,100.7,loss of appetite,depression,painless lumps,lumpy virus
goat,1,104.9,painless lumps,depression,loss of appetite,pneumonia
goat,5,101.3,depression,painless lumps,loss of appetite,lumpy virus
goat,2,102.9,painless lumps,loss of appetite,depression,lumpy virus
goat,10,101.8,depression,loss of appetite,painless lumps,lumpy virus
goat,7,104.5,loss of appetite,sores on gums,lameness,foot and mouth
goat,9,104.0,blisters on mouth,loss of appetite,difficulty walking,foot and mouth
goat,4,100.9,depression,loss of appetite,swelling in limb,blackleg
goat,1,102.2,loss of appetite,difficulty walking,sores on gums,foot and mouth
goat,8,100.4,sores on gums,difficulty walking,loss of appetite,foot and mouth
goat,8,102.2,loss of appetite,painless lumps,depression,lumpy virus
goat,2,104.3,depression,painless lumps,loss of appetite,pneumonia
goat,4,103.3,chills,sweats,chest discomfort,anthrax
goat,8,102.6,depression,painless lumps,loss of appetite,pneumonia
goat,6,102.2,loss of appetite,swelling in muscle,crackling sound,blackleg
goat,9,102.6,painless lumps,loss of appetite,depression,lumpy virus
goat,6,102.6,depression,loss of appetite,painless lumps,pneumonia
goat,4,104.7,loss of appetite,sores on hooves,difficulty walking,foot and mouth
goat,10,103.4,shortness of breath,sweats,fatigue,anthrax
goat,1,104.8,loss of appetite,lameness,blisters on mouth,foot and mouth
goat,4,100.5,loss of appetite,painless lumps,depression,lumpy virus
goat,10,102.7,depression,painless lumps,loss of appetite,lumpy virus
goat,3,100.5,loss of appetite,sores on mouth,lameness,foot and mouth
goat,2,101.0,sweats,chest discomfort,shortness of breath,anthrax
goat,7,101.0,lameness,sores on mouth,loss of appetite,foot and mouth
goat,10,102.4,loss of appetite,painless lumps,depression,pneumonia
goat,4,101.8,difficulty walking,blisters on gums,loss of appetite,foot and mouth
goat,8,101.4,lameness,loss of appetite,sores on hooves,foot and mouth
goat,9,100.8,depression,painless lumps,loss of appetite,pneumonia
goat,3,103.0,blisters on gums,loss of appetite,difficulty walking,foot and mouth
goat,4,105.0,depression,loss of appetite,painless lumps,pneumonia
goat,6,102.3,fatigue,chest discomfort,shortness of breath,anthrax
goat,3,104.1,shortness of breath,chest discomfort,sweats,anthrax
goat,2,103.2,depression,swelling in muscle,crackling sound,blackleg
goat,4,101.0,loss of appetite,blisters on hooves,lameness,foot and mouth
goat,3,101.0,swelling in extremities,sweats,chills,anthrax
goat,2,100.4,difficulty walking,loss of appetite,crackling sound,blackleg
goat,2,102.2,painless lumps,loss of appetite,depression,lumpy virus
goat,6,101.3,fatigue,shortness of breath,chills,anthrax
goat,3,103.5,sweats,chills,swelling in abdomen,anthrax
goat,2,102.0,fatigue,swelling in extremities,sweats,anthrax
goat,9,103.5,lameness,blisters on hooves,loss of appetite,foot and mouth
